min_size_pct,min_bars_in,rr_ratio,risk_per_trade,total_return_pct,cagr_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,win_rate_pct,profit_factor,total_trades,final_capital
0.5,5,2.0,0.02,-96.8,-42.48,-2.164,-1.093,-97.09,-0.438,31.64,0.697,651,320.29
0.5,5,1.5,0.02,-96.8,-42.48,-2.336,-1.111,-97.25,-0.437,35.34,0.696,682,320.49
1.0,6,2.5,0.03,-96.91,-42.82,-1.516,-0.71,-97.85,-0.438,31.05,0.73,467,308.94
5.0,8,2.0,0.2,-96.95,-42.94,-0.251,-0.047,-98.88,-0.434,34.25,0.88,73,304.9
5.0,2,2.5,0.1,-97.01,-43.11,-0.704,-0.19,-97.61,-0.442,26.71,0.726,146,299.18
4.0,3,3.0,0.1,-97.03,-43.16,-0.317,-0.118,-97.62,-0.442,28.64,0.913,213,297.48
1.0,6,3.0,0.03,-97.16,-43.6,-1.473,-0.721,-97.99,-0.445,29.96,0.727,464,283.56
1.5,5,2.5,0.03,-97.16,-43.6,-1.496,-0.744,-97.72,-0.446,29.53,0.739,508,283.58
1.5,10,3.0,0.05,-97.2,-43.7,-1.184,-0.417,-97.97,-0.446,28.87,0.682,239,280.34
0.5,6,4.0,0.03,-97.22,-43.78,-1.298,-0.694,-97.96,-0.447,28.78,0.754,469,277.84
5.0,2,1.5,0.1,-97.23,-43.83,-0.858,-0.208,-98.56,-0.445,30.63,0.716,160,276.51
2.0,4,3.0,0.03,-97.37,-44.28,-1.535,-0.775,-98.0,-0.452,27.03,0.704,492,263.01
0.5,6,2.5,0.03,-97.38,-44.32,-1.509,-0.731,-98.12,-0.452,30.77,0.748,494,261.68
2.0,8,4.0,0.05,-97.44,-44.52,-1.015,-0.414,-98.27,-0.453,25.71,0.704,245,255.89
2.0,2,1.5,0.02,-97.45,-44.54,-2.475,-1.292,-97.69,-0.456,32.37,0.683,831,255.44
0.5,2,4.0,0.01,-97.45,-44.54,-2.671,-2.177,-97.58,-0.456,27.96,0.728,1359,255.28
1.5,3,2.5,0.02,-97.48,-44.66,-2.058,-1.214,-97.59,-0.458,28.97,0.714,787,252.06
1.0,8,2.0,0.05,-97.5,-44.73,-1.079,-0.427,-98.44,-0.454,33.81,0.792,352,250.06
2.0,4,2.5,0.03,-97.54,-44.88,-1.625,-0.796,-97.84,-0.459,27.83,0.701,503,245.78
4.0,5,4.0,0.15,-97.55,-44.9,0.01,0.004,-99.48,-0.451,28.87,1.044,142,245.34
2.0,4,4.0,0.03,-97.57,-44.97,-1.481,-0.783,-97.96,-0.459,26.25,0.694,480,243.46
0.5,10,4.0,0.05,-97.6,-45.1,-1.002,-0.413,-98.59,-0.457,27.59,0.732,261,239.86
5.0,6,3.0,0.15,-97.61,-45.13,-0.456,-0.1,-98.81,-0.457,30.12,0.763,83,238.98
1.0,5,4.0,0.03,-97.65,-45.27,-1.245,-0.737,-97.86,-0.463,28.65,0.784,555,235.11
1.0,4,1.5,0.02,-97.68,-45.41,-2.465,-1.254,-97.85,-0.464,34.78,0.694,785,231.58
5.0,6,2.5,0.15,-97.68,-45.4,-0.479,-0.103,-98.71,-0.46,31.03,0.767,87,231.86
3.0,2,3.0,0.05,-97.7,-45.48,-0.889,-0.437,-98.82,-0.46,27.63,0.812,427,229.75
0.5,6,3.0,0.03,-97.71,-45.52,-1.497,-0.752,-98.41,-0.463,29.51,0.737,488,228.59
5.0,6,2.0,0.15,-97.72,-45.52,-0.532,-0.109,-99.0,-0.46,32.22,0.759,90,228.48
4.0,2,2.0,0.08,-97.76,-45.69,-0.757,-0.261,-98.4,-0.464,29.5,0.802,261,224.15
0.5,6,2.0,0.03,-97.76,-45.7,-1.711,-0.779,-98.25,-0.465,32.81,0.727,506,223.88
4.0,8,3.0,0.2,-97.76,-45.69,0.017,0.005,-99.31,-0.46,31.07,1.05,103,224.26
1.5,5,2.0,0.03,-97.77,-45.75,-1.745,-0.817,-98.07,-0.467,31.05,0.71,525,222.62
3.0,8,2.5,0.1,-97.78,-45.78,-0.561,-0.171,-98.75,-0.464,29.01,0.814,162,221.95
5.0,8,3.0,0.2,-97.81,-45.91,-0.278,-0.055,-99.06,-0.463,31.34,0.842,67,218.6
1.0,10,3.0,0.05,-97.81,-45.88,-1.199,-0.443,-98.41,-0.466,28.68,0.694,258,219.39
1.0,4,2.0,0.02,-97.84,-46.02,-2.304,-1.247,-97.97,-0.47,31.52,0.694,755,215.79
3.0,2,1.5,0.05,-97.87,-46.13,-1.197,-0.495,-98.62,-0.468,32.82,0.785,457,213.1
4.0,6,2.5,0.15,-97.89,-46.21,-0.184,-0.053,-98.84,-0.468,34.29,0.952,140,211.14
0.5,6,1.5,0.03,-97.89,-46.22,-1.852,-0.804,-98.23,-0.471,36.25,0.729,538,210.92
1.0,3,3.0,0.02,-97.9,-46.27,-1.8,-1.224,-98.18,-0.471,28.88,0.778,914,209.7
0.5,2,3.0,0.01,-97.94,-46.44,-3.101,-2.348,-97.98,-0.474,29.02,0.701,1406,205.64
1.5,4,4.0,0.03,-98.0,-46.66,-1.296,-0.79,-98.18,-0.475,28.31,0.778,611,200.28
1.5,5,1.5,0.03,-98.0,-46.66,-1.965,-0.86,-98.22,-0.475,33.76,0.694,545,200.41
3.0,3,4.0,0.08,-98.01,-46.71,-0.356,-0.172,-99.02,-0.472,28.26,0.927,322,199.34
5.0,5,1.5,0.15,-98.01,-46.7,-0.608,-0.12,-99.07,-0.471,35.29,0.754,102,199.49
3.0,8,3.0,0.1,-98.01,-46.7,-0.536,-0.171,-98.78,-0.473,27.5,0.814,160,199.39
5.0,6,1.5,0.2,-98.02,-46.77,-0.292,-0.057,-99.34,-0.471,38.71,0.884,93,197.9
4.0,5,3.0,0.15,-98.05,-46.89,-0.088,-0.029,-99.24,-0.473,30.2,0.996,149,195.02
1.5,2,4.0,0.02,-98.11,-47.16,-1.724,-1.273,-98.17,-0.48,28.77,0.774,987,189.03
5.0,5,2.5,0.15,-98.13,-47.23,-0.465,-0.106,-98.93,-0.477,29.47,0.783,95,187.41
0.5,4,3.0,0.02,-98.14,-47.29,-1.946,-1.234,-98.38,-0.481,28.23,0.742,797,186.06
4.0,6,2.0,0.15,-98.14,-47.29,-0.26,-0.07,-98.88,-0.478,36.49,0.927,148,186.09
1.0,5,3.0,0.03,-98.16,-47.37,-1.458,-0.807,-98.54,-0.481,29.44,0.764,574,184.44
1.0,3,4.0,0.02,-98.18,-47.46,-1.759,-1.254,-98.47,-0.482,27.52,0.762,883,182.35
0.5,10,3.0,0.05,-98.2,-47.56,-1.25,-0.469,-98.71,-0.482,28.46,0.69,267,180.27
4.0,2,3.0,0.08,-98.21,-47.63,-0.657,-0.253,-98.56,-0.483,26.4,0.807,250,178.8
0.5,4,2.5,0.02,-98.22,-47.67,-2.086,-1.264,-98.45,-0.484,29.52,0.735,813,178.01
1.0,8,4.0,0.05,-98.23,-47.73,-0.938,-0.435,-99.02,-0.482,28.66,0.777,321,176.6
1.5,4,3.0,0.03,-98.24,-47.74,-1.462,-0.835,-98.46,-0.485,28.91,0.765,626,176.47
2.0,8,1.5,0.05,-98.26,-47.85,-1.555,-0.503,-98.37,-0.486,33.1,0.656,284,174.19
4.0,2,2.5,0.08,-98.26,-47.86,-0.739,-0.27,-98.53,-0.486,27.27,0.792,253,173.95
1.0,8,2.5,0.05,-98.26,-47.86,-1.116,-0.465,-99.05,-0.483,30.47,0.765,338,173.89
4.0,6,4.0,0.15,-98.33,-48.18,-0.112,-0.037,-99.55,-0.484,30.53,0.976,131,167.46
4.0,2,4.0,0.1,-98.33,-48.21,-0.3,-0.128,-99.21,-0.486,26.47,0.918,238,166.73
1.5,3,1.5,0.02,-98.35,-48.29,-2.664,-1.403,-98.4,-0.491,32.98,0.671,849,165.31
3.0,8,1.5,0.1,-98.36,-48.38,-0.784,-0.213,-98.68,-0.49,34.78,0.778,184,163.51
3.0,8,2.0,0.1,-98.38,-48.44,-0.695,-0.202,-98.8,-0.49,30.64,0.786,173,162.19
3.0,5,3.0,0.08,-98.38,-48.43,-0.608,-0.237,-99.48,-0.487,26.58,0.829,237,162.39
5.0,10,3.0,0.2,-98.39,-48.48,-0.376,-0.072,-99.35,-0.488,30.77,0.779,65,161.4
0.5,8,2.0,0.05,-98.39,-48.51,-1.189,-0.482,-98.94,-0.49,33.96,0.783,374,160.86
3.0,5,2.5,0.08,-98.4,-48.54,-0.656,-0.245,-99.46,-0.488,28.4,0.825,243,160.24
5.0,6,4.0,0.15,-98.42,-48.67,-0.446,-0.107,-99.42,-0.49,27.16,0.751,81,157.77
2.0,10,4.0,0.08,-98.43,-48.73,-0.616,-0.235,-99.18,-0.491,27.27,0.8,198,156.65
2.0,8,2.0,0.05,-98.43,-48.73,-1.488,-0.509,-98.61,-0.494,29.26,0.646,270,156.73
4.0,6,3.0,0.15,-98.44,-48.78,-0.174,-0.054,-99.41,-0.491,31.65,0.951,139,155.8
1.5,3,2.0,0.02,-98.46,-48.88,-2.523,-1.398,-98.52,-0.496,29.89,0.667,813,153.87
1.0,8,1.5,0.05,-98.49,-49.03,-1.377,-0.511,-98.79,-0.496,36.63,0.751,374,151.11
2.0,2,3.0,0.03,-98.52,-49.2,-1.462,-0.902,-98.78,-0.498,29.33,0.783,757,147.89
5.0,5,3.0,0.15,-98.52,-49.17,-0.507,-0.117,-99.23,-0.495,27.47,0.748,91,148.5
2.0,4,2.0,0.03,-98.53,-49.24,-2.023,-0.932,-98.61,-0.499,28.41,0.651,521,147.29
1.0,5,2.0,0.03,-98.53,-49.24,-1.798,-0.893,-98.63,-0.499,32.39,0.733,599,147.17
2.0,4,1.5,0.03,-98.53,-49.23,-2.199,-0.952,-98.65,-0.499,31.1,0.643,537,147.42
1.0,10,2.0,0.08,-98.56,-49.4,-0.745,-0.264,-99.41,-0.497,35.16,0.843,273,144.4
1.0,5,1.5,0.03,-98.56,-49.42,-1.973,-0.92,-98.83,-0.5,35.57,0.727,627,143.97
1.5,4,2.5,0.03,-98.57,-49.49,-1.645,-0.897,-98.7,-0.501,29.72,0.745,636,142.72
0.5,2,2.5,0.01,-98.61,-49.7,-3.587,-2.613,-98.63,-0.504,29.47,0.665,1449,139.19
3.0,3,2.5,0.08,-98.61,-49.73,-0.523,-0.23,-99.26,-0.501,29.6,0.895,348,138.67
1.0,3,2.5,0.02,-98.61,-49.69,-2.15,-1.381,-98.7,-0.503,29.51,0.739,932,139.35
1.5,10,2.0,0.08,-98.62,-49.78,-0.799,-0.271,-99.44,-0.501,34.39,0.815,253,137.8
5.0,5,2.0,0.15,-98.62,-49.76,-0.587,-0.127,-99.37,-0.501,30.3,0.746,99,138.12
1.0,5,2.5,0.03,-98.65,-49.97,-1.713,-0.894,-98.84,-0.506,30.19,0.73,583,134.51
1.5,2,3.0,0.02,-98.67,-50.03,-2.06,-1.417,-98.71,-0.507,29.27,0.744,1018,133.47
4.0,2,1.5,0.1,-98.68,-50.14,-0.696,-0.224,-99.42,-0.504,33.58,0.835,271,131.73
2.0,3,4.0,0.03,-98.72,-50.34,-1.625,-0.929,-98.94,-0.509,26.7,0.702,588,128.38
2.0,2,4.0,0.03,-98.73,-50.44,-1.43,-0.924,-98.89,-0.51,28.1,0.77,733,126.88
1.5,8,4.0,0.05,-98.74,-50.51,-1.162,-0.497,-99.28,-0.509,27.65,0.702,293,125.7
0.5,8,2.5,0.05,-98.75,-50.58,-1.175,-0.504,-99.28,-0.509,30.83,0.768,360,124.7
2.0,3,3.0,0.03,-98.75,-50.53,-1.728,-0.948,-98.98,-0.511,27.15,0.702,604,125.39
2.0,2,2.5,0.03,-98.76,-50.63,-1.609,-0.96,-98.93,-0.512,29.84,0.771,774,123.9
0.5,10,2.0,0.08,-98.76,-50.6,-0.769,-0.278,-99.5,-0.509,34.98,0.842,283,124.36
3.0,6,3.0,0.08,-98.77,-50.68,-0.742,-0.272,-99.25,-0.511,26.51,0.776,215,123.14
2.0,6,2.0,0.05,-98.77,-50.66,-1.341,-0.534,-99.42,-0.51,30.56,0.721,360,123.34
5.0,3,4.0,0.15,-98.77,-50.67,-0.304,-0.092,-99.37,-0.51,27.2,0.861,125,123.22
1.0,4,4.0,0.03,-98.79,-50.8,-1.313,-0.863,-98.93,-0.514,29.0,0.803,700,121.21
4.0,4,1.5,0.15,-98.82,-51.02,-0.33,-0.093,-99.53,-0.513,38.19,0.925,199,117.92
2.0,3,2.5,0.03,-98.84,-51.12,-1.81,-0.974,-99.01,-0.516,27.61,0.703,623,116.39
0.5,8,4.0,0.05,-98.85,-51.19,-1.031,-0.487,-99.37,-0.515,28.74,0.768,341,115.34
5.0,4,1.5,0.15,-98.86,-51.26,-0.661,-0.142,-99.45,-0.515,33.61,0.752,122,114.34
2.0,8,2.5,0.05,-98.86,-51.27,-1.525,-0.544,-99.09,-0.517,26.44,0.616,261,114.18
3.0,6,2.5,0.08,-98.87,-51.33,-0.839,-0.29,-99.3,-0.517,27.98,0.758,218,113.31
1.5,8,1.5,0.05,-98.89,-51.51,-1.591,-0.56,-99.03,-0.52,34.22,0.685,339,110.81
1.0,8,3.0,0.05,-98.9,-51.54,-1.233,-0.522,-99.38,-0.519,29.31,0.724,331,110.37
1.5,8,2.0,0.05,-98.91,-51.65,-1.486,-0.55,-99.17,-0.521,30.94,0.681,320,108.72
0.5,2,2.0,0.01,-98.96,-52.02,-4.118,-2.834,-98.97,-0.526,30.95,0.632,1496,103.73
0.5,4,1.5,0.02,-98.97,-52.06,-2.828,-1.494,-99.06,-0.526,34.44,0.676,871,103.23
2.0,8,3.0,0.05,-98.98,-52.12,-1.526,-0.558,-99.15,-0.526,25.2,0.599,254,102.34
2.0,6,3.0,0.05,-98.98,-52.15,-1.242,-0.541,-99.56,-0.524,27.19,0.71,342,102.0
3.0,5,4.0,0.08,-98.98,-52.11,-0.679,-0.272,-99.59,-0.523,24.78,0.788,226,102.43
2.0,10,2.0,0.08,-99.0,-52.3,-0.978,-0.309,-99.32,-0.527,31.65,0.74,218,99.94
2.0,6,4.0,0.05,-99.0,-52.34,-1.163,-0.533,-99.44,-0.526,26.44,0.706,329,99.5
0.5,5,4.0,0.03,-99.01,-52.4,-1.489,-0.903,-99.23,-0.528,27.38,0.754,599,98.71
5.0,3,2.0,0.15,-99.01,-52.38,-0.542,-0.134,-99.52,-0.526,29.63,0.795,135,98.98
2.0,6,1.5,0.05,-99.03,-52.5,-1.568,-0.583,-99.27,-0.529,33.16,0.695,374,97.46
2.0,6,2.5,0.05,-99.03,-52.54,-1.322,-0.554,-99.53,-0.528,28.08,0.706,349,96.84
5.0,4,2.5,0.15,-99.04,-52.64,-0.59,-0.139,-99.45,-0.529,29.09,0.738,110,95.61
1.5,2,2.5,0.02,-99.05,-52.69,-2.359,-1.55,-99.09,-0.532,30.03,0.717,1039,95.05
2.0,10,1.5,0.08,-99.05,-52.72,-1.098,-0.327,-99.23,-0.531,35.34,0.73,232,94.65
0.5,4,2.0,0.02,-99.07,-52.88,-2.661,-1.499,-99.1,-0.534,30.7,0.673,837,92.64
0.5,5,3.0,0.03,-99.08,-52.96,-1.644,-0.937,-99.34,-0.533,28.76,0.75,619,91.74
5.0,5,4.0,0.15,-99.08,-52.94,-0.517,-0.129,-99.61,-0.531,24.72,0.726,89,91.92
0.5,2,1.5,0.01,-99.08,-52.91,-4.546,-2.963,-99.11,-0.534,34.25,0.616,1556,92.25
3.0,4,2.5,0.08,-99.09,-53.05,-0.702,-0.284,-99.44,-0.533,27.8,0.83,295,90.58
3.0,3,3.0,0.08,-99.09,-52.98,-0.579,-0.261,-99.37,-0.533,28.11,0.87,338,91.47
1.5,4,1.5,0.03,-99.09,-53.0,-2.171,-1.049,-99.17,-0.534,33.67,0.699,683,91.17
1.0,2,4.0,0.02,-99.11,-53.19,-1.833,-1.467,-99.14,-0.536,29.44,0.799,1172,88.98
1.5,10,4.0,0.08,-99.12,-53.27,-0.674,-0.271,-99.58,-0.535,29.06,0.808,234,88.04
1.0,3,1.5,0.02,-99.12,-53.31,-2.807,-1.601,-99.25,-0.537,34.13,0.696,1005,87.52
1.0,2,3.0,0.02,-99.12,-53.28,-1.962,-1.494,-99.17,-0.537,30.35,0.801,1219,87.84
0.5,8,1.5,0.05,-99.14,-53.42,-1.533,-0.584,-99.3,-0.538,36.75,0.736,400,86.25
1.0,4,3.0,0.03,-99.15,-53.51,-1.589,-0.967,-99.27,-0.539,30.04,0.774,719,85.18
5.0,3,2.5,0.15,-99.16,-53.64,-0.534,-0.138,-99.42,-0.54,29.01,0.781,131,83.77
5.0,3,3.0,0.15,-99.16,-53.58,-0.498,-0.134,-99.47,-0.539,28.12,0.783,128,84.43
3.0,4,4.0,0.08,-99.19,-53.86,-0.622,-0.274,-99.56,-0.541,25.27,0.827,277,81.25
3.0,5,2.0,0.08,-99.19,-53.92,-0.932,-0.323,-99.58,-0.541,29.92,0.762,254,80.69
5.0,4,2.0,0.15,-99.21,-54.08,-0.652,-0.149,-99.64,-0.543,29.31,0.735,116,78.9
0.5,8,3.0,0.05,-99.22,-54.18,-1.288,-0.562,-99.57,-0.544,29.46,0.729,353,77.82
1.0,3,2.0,0.02,-99.23,-54.26,-2.662,-1.598,-99.29,-0.546,30.44,0.688,956,77.04
2.0,2,2.0,0.03,-99.23,-54.22,-1.928,-1.091,-99.33,-0.546,30.51,0.738,803,77.47
1.5,10,1.5,0.08,-99.23,-54.3,-1.058,-0.339,-99.41,-0.546,36.76,0.768,272,76.64
1.5,4,2.0,0.03,-99.24,-54.32,-2.074,-1.061,-99.29,-0.547,30.75,0.692,657,76.43
1.5,8,2.5,0.05,-99.25,-54.42,-1.535,-0.591,-99.53,-0.547,27.92,0.649,308,75.31
2.0,3,2.0,0.03,-99.25,-54.41,-2.152,-1.095,-99.33,-0.548,28.04,0.667,642,75.44
3.0,6,2.0,0.08,-99.26,-54.55,-1.057,-0.342,-99.44,-0.549,29.52,0.714,227,74.03
3.0,10,2.5,0.15,-99.27,-54.63,-0.368,-0.104,-99.73,-0.548,31.65,0.875,139,73.21
5.0,2,4.0,0.15,-99.28,-54.76,-0.325,-0.106,-99.69,-0.549,24.82,0.856,137,71.91
3.0,10,4.0,0.15,-99.29,-54.85,-0.259,-0.083,-99.65,-0.55,27.91,0.902,129,71.02
0.5,5,2.5,0.03,-99.3,-54.98,-1.868,-1.016,-99.48,-0.553,29.5,0.725,634,69.78
1.0,10,1.5,0.08,-99.31,-55.05,-1.044,-0.349,-99.42,-0.554,37.41,0.787,294,69.09
5.0,4,4.0,0.15,-99.32,-55.2,-0.485,-0.132,-99.71,-0.554,25.47,0.755,106,67.69
1.5,3,4.0,0.03,-99.32,-55.19,-1.578,-1.033,-99.39,-0.555,28.1,0.758,751,67.8
1.5,6,1.5,0.05,-99.33,-55.29,-1.516,-0.613,-99.51,-0.556,35.65,0.743,446,66.87
4.0,2,2.0,0.1,-99.34,-55.38,-0.751,-0.259,-99.56,-0.556,29.5,0.803,261,66.05
1.0,10,2.5,0.08,-99.34,-55.39,-0.87,-0.322,-99.67,-0.556,31.3,0.792,262,65.88
2.0,5,3.0,0.05,-99.36,-55.58,-1.263,-0.596,-99.75,-0.557,26.38,0.727,398,64.15
3.0,6,4.0,0.08,-99.37,-55.72,-0.868,-0.327,-99.53,-0.56,23.76,0.712,202,62.95
3.0,3,2.0,0.08,-99.38,-55.79,-0.814,-0.329,-99.54,-0.56,30.51,0.828,354,62.34
3.0,10,1.5,0.15,-99.39,-55.97,-0.563,-0.14,-99.54,-0.562,37.18,0.829,156,60.78
3.0,4,3.0,0.08,-99.39,-55.91,-0.746,-0.312,-99.5,-0.562,25.69,0.806,288,61.28
0.5,5,1.5,0.03,-99.4,-56.04,-2.279,-1.094,-99.52,-0.563,35.34,0.703,682,60.14
0.5,10,1.5,0.08,-99.4,-56.09,-1.069,-0.364,-99.51,-0.564,37.79,0.789,307,59.75
1.5,10,2.5,0.08,-99.4,-56.09,-0.955,-0.335,-99.7,-0.563,30.58,0.754,242,59.72
5.0,4,3.0,0.15,-99.41,-56.23,-0.644,-0.157,-99.7,-0.564,27.52,0.702,109,58.54
2.0,5,4.0,0.05,-99.41,-56.23,-1.226,-0.599,-99.75,-0.564,25.78,0.715,384,58.53
0.5,5,2.0,0.03,-99.41,-56.19,-2.108,-1.076,-99.48,-0.565,31.64,0.705,651,58.88
1.5,6,2.0,0.05,-99.42,-56.33,-1.459,-0.617,-99.61,-0.566,32.62,0.73,423,57.72
2.0,3,1.5,0.03,-99.42,-56.36,-2.487,-1.179,-99.49,-0.566,30.72,0.638,664,57.53
1.5,3,3.0,0.03,-99.42,-56.3,-1.751,-1.09,-99.49,-0.566,28.37,0.747,772,57.96
1.0,4,2.5,0.03,-99.43,-56.41,-1.864,-1.075,-99.49,-0.567,30.74,0.741,732,57.11
0.5,3,4.0,0.02,-99.43,-56.42,-2.073,-1.572,-99.51,-0.567,25.87,0.746,1005,57.01
1.5,2,2.0,0.02,-99.44,-56.61,-2.805,-1.755,-99.47,-0.569,30.8,0.68,1078,55.51
1.5,2,1.5,0.02,-99.44,-56.52,-3.029,-1.793,-99.45,-0.568,33.33,0.677,1119,56.16
1.5,6,2.5,0.05,-99.44,-56.51,-1.359,-0.605,-99.68,-0.567,30.73,0.733,410,56.28
4.0,6,1.5,0.2,-99.45,-56.7,-0.225,-0.056,-99.85,-0.568,40.79,0.949,152,54.77
3.0,6,1.5,0.08,-99.46,-56.75,-1.291,-0.384,-99.55,-0.57,32.48,0.675,234,54.36
0.5,4,4.0,0.03,-99.46,-56.77,-1.452,-1.007,-99.56,-0.57,27.68,0.801,773,54.17
4.0,3,4.0,0.15,-99.47,-56.97,-0.048,-0.02,-99.83,-0.571,27.72,1.02,202,52.65
1.5,8,3.0,0.05,-99.49,-57.16,-1.633,-0.638,-99.66,-0.574,27.06,0.614,303,51.21
3.0,10,2.0,0.15,-99.49,-57.18,-0.505,-0.135,-99.74,-0.573,32.88,0.833,146,51.13
0.5,3,3.0,0.02,-99.49,-57.17,-2.311,-1.635,-99.54,-0.574,27.58,0.737,1037,51.15
0.5,10,2.5,0.08,-99.51,-57.53,-0.935,-0.351,-99.76,-0.577,31.0,0.78,271,48.58
5.0,3,1.5,0.15,-99.52,-57.56,-0.777,-0.18,-99.75,-0.577,31.25,0.73,144,48.37
4.0,2,3.0,0.1,-99.52,-57.67,-0.648,-0.25,-99.63,-0.579,26.4,0.81,250,47.54
3.0,3,4.0,0.1,-99.52,-57.67,-0.341,-0.165,-99.77,-0.578,28.26,0.932,322,47.54
4.0,3,2.0,0.15,-99.52,-57.57,-0.315,-0.103,-99.65,-0.578,33.03,0.929,221,48.26
4.0,2,2.5,0.1,-99.53,-57.82,-0.734,-0.268,-99.62,-0.58,27.27,0.793,253,46.54
3.0,4,1.5,0.08,-99.53,-57.72,-1.094,-0.382,-99.63,-0.579,33.23,0.762,319,47.23
2.0,10,2.5,0.08,-99.53,-57.72,-1.115,-0.364,-99.68,-0.579,28.1,0.683,210,47.25
3.0,5,1.5,0.08,-99.54,-57.89,-1.249,-0.393,-99.73,-0.58,32.82,0.701,262,46.02
4.0,5,1.5,0.2,-99.54,-57.92,-0.218,-0.056,-99.85,-0.58,40.49,0.956,163,45.83
1.5,6,4.0,0.05,-99.54,-57.92,-1.226,-0.603,-99.74,-0.581,29.22,0.731,397,45.84
3.0,3,1.5,0.08,-99.56,-58.18,-1.039,-0.386,-99.69,-0.584,33.79,0.791,367,44.09
1.5,6,3.0,0.05,-99.56,-58.27,-1.361,-0.63,-99.75,-0.584,29.66,0.722,408,43.52
2.0,5,2.5,0.05,-99.56,-58.26,-1.445,-0.658,-99.8,-0.584,26.83,0.704,410,43.61
4.0,4,2.0,0.15,-99.57,-58.3,-0.397,-0.12,-99.69,-0.585,33.16,0.889,190,43.31
0.5,3,2.5,0.02,-99.59,-58.61,-2.551,-1.727,-99.6,-0.588,28.4,0.72,1060,41.35
2.0,10,4.0,0.1,-99.59,-58.66,-0.604,-0.231,-99.79,-0.588,27.27,0.804,198,41.05
1.5,3,2.5,0.03,-99.59,-58.75,-1.998,-1.189,-99.62,-0.59,28.97,0.721,787,40.51
1.0,10,4.0,0.08,-99.6,-58.84,-0.816,-0.339,-99.79,-0.59,28.17,0.776,252,39.93
3.0,5,2.5,0.1,-99.6,-58.78,-0.647,-0.242,-99.87,-0.589,28.4,0.828,243,40.29
5.0,6,3.0,0.2,-99.6,-58.85,-0.444,-0.098,-99.83,-0.589,30.12,0.769,83,39.91
2.0,2,1.5,0.03,-99.6,-58.76,-2.435,-1.277,-99.65,-0.59,32.37,0.687,831,40.44
3.0,5,3.0,0.1,-99.6,-58.78,-0.599,-0.234,-99.88,-0.589,26.58,0.831,237,40.28
2.0,10,3.0,0.08,-99.61,-59.04,-1.139,-0.38,-99.68,-0.592,26.83,0.662,205,38.75
4.0,3,1.5,0.15,-99.61,-59.01,-0.452,-0.136,-99.85,-0.591,36.32,0.896,234,38.94
1.0,2,2.5,0.02,-99.61,-58.99,-2.482,-1.794,-99.63,-0.592,30.53,0.746,1248,39.08
5.0,6,2.0,0.2,-99.62,-59.14,-0.519,-0.106,-99.86,-0.592,32.22,0.764,90,38.15
5.0,6,2.5,0.2,-99.62,-59.16,-0.466,-0.1,-99.81,-0.593,31.03,0.773,87,38.05
4.0,4,4.0,0.15,-99.62,-59.11,-0.162,-0.062,-99.83,-0.592,27.17,0.96,173,38.32
1.0,10,2.0,0.1,-99.62,-59.24,-0.754,-0.266,-99.86,-0.593,35.16,0.838,273,37.6
5.0,2,2.0,0.15,-99.62,-59.25,-0.68,-0.177,-99.86,-0.593,28.29,0.754,152,37.53
1.5,10,2.0,0.1,-99.63,-59.39,-0.793,-0.269,-99.86,-0.595,34.39,0.815,253,36.76
1.0,4,1.5,0.03,-99.64,-59.44,-2.41,-1.235,-99.67,-0.596,34.78,0.7,785,36.47
4.0,5,2.5,0.2,-99.64,-59.53,-0.053,-0.016,-99.79,-0.597,33.33,1.015,150,35.97
3.0,4,2.0,0.08,-99.64,-59.56,-1.035,-0.387,-99.69,-0.597,29.08,0.758,306,35.79
2.0,5,2.0,0.05,-99.66,-59.88,-1.667,-0.712,-99.8,-0.6,28.3,0.678,424,34.08
5.0,2,3.0,0.15,-99.66,-59.89,-0.594,-0.17,-99.78,-0.6,25.35,0.753,142,34.04
0.5,10,2.0,0.1,-99.68,-60.32,-0.779,-0.279,-99.88,-0.604,34.98,0.837,283,31.8
2.0,5,1.5,0.05,-99.68,-60.21,-1.862,-0.74,-99.72,-0.604,31.35,0.663,437,32.38
4.0,5,2.0,0.2,-99.68,-60.35,-0.147,-0.042,-99.81,-0.605,36.08,0.978,158,31.65
1.0,6,1.5,0.05,-99.68,-60.37,-1.635,-0.702,-99.77,-0.605,36.29,0.748,507,31.59
1.0,4,2.0,0.03,-99.68,-60.25,-2.25,-1.228,-99.71,-0.604,31.52,0.701,755,32.16
3.0,3,2.5,0.1,-99.69,-60.45,-0.511,-0.225,-99.84,-0.605,29.6,0.898,348,31.16
1.0,6,2.0,0.05,-99.7,-60.61,-1.542,-0.693,-99.8,-0.607,33.19,0.741,479,30.38
5.0,5,1.5,0.2,-99.7,-60.66,-0.602,-0.119,-99.88,-0.607,35.29,0.756,102,30.17
1.0,3,3.0,0.03,-99.7,-60.63,-1.736,-1.193,-99.75,-0.608,28.88,0.786,914,30.29
3.0,6,3.0,0.1,-99.71,-60.88,-0.738,-0.271,-99.83,-0.61,26.51,0.777,215,29.14
4.0,3,2.5,0.15,-99.71,-60.81,-0.293,-0.103,-99.77,-0.609,30.56,0.929,216,29.47
3.0,10,3.0,0.15,-99.71,-60.8,-0.506,-0.146,-99.84,-0.609,28.68,0.808,136,29.47
